ID,Indicator,Country,"Country Code",Year,"Country Score","Country Color","Country Cateory","Created By","Created At"
5963,"Overall Score","No Country",MNE,2023,1.278571037,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
5964,"Overall Score","No Country",MOZ,2023,3.005620193,#d73027,"Very High",Admin,"2024-11-20 10:04:57"
5965,"Overall Score","No Country",MRT,2023,1.646821918,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
5966,"Overall Score","No Country",MUS,2023,1.441524648,#a6d96a,Low,Admin,"2024-11-20 10:04:57"
5967,"Overall Score","No Country",MWI,2023,1.441524648,#a6d96a,Low,Admin,"2024-11-20 10:04:57"
5968,"Overall Score","No Country",MYS,2023,1.278571037,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
5969,"Overall Score","No Country",NAM,2023,1.278571037,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
5970,"Overall Score","No Country",NER,2023,3.189005917,#d73027,"Very High",Admin,"2024-11-20 10:04:57"
5971,"Overall Score","No Country",NGA,2023,3.562078194,#d73027,"Very High",Admin,"2024-11-20 10:04:57"
5972,"Overall Score","No Country",NIC,2023,1.963697454,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
5973,"Overall Score","No Country",NPL,2023,2.161620333,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
5974,"Overall Score","No Country",PAK,2023,3.423690517,#d73027,"Very High",Admin,"2024-11-20 10:04:57"
5975,"Overall Score","No Country",PAN,2023,1.278571037,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
5976,"Overall Score","No Country",PER,2023,1.646821918,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
5977,"Overall Score","No Country",PHL,2023,2.729773865,#fdae61,High,Admin,"2024-11-20 10:04:57"
5978,"Overall Score","No Country",PNG,2023,2.353292805,#fdae61,High,Admin,"2024-11-20 10:04:57"
5979,"Overall Score","No Country",POL,2023,1.441524648,#a6d96a,Low,Admin,"2024-11-20 10:04:57"
5980,"Overall Score","No Country",PRK,2023,1.557142075,#a6d96a,Low,Admin,"2024-11-20 10:04:57"
5981,"Overall Score","No Country",PRY,2023,1.782047773,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
5982,"Overall Score","No Country",PSE,2023,4.267295862,#d73027,"Very High",Admin,"2024-11-20 10:04:57"
5983,"Overall Score","No Country",ROU,2023,1.441524648,#a6d96a,Low,Admin,"2024-11-20 10:04:57"
5984,"Overall Score","No Country",RUS,2023,4.084375464,#d73027,"Very High",Admin,"2024-11-20 10:04:57"
5985,"Overall Score","No Country",RWA,2023,1.835713112,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
5986,"Overall Score","No Country",SAU,2023,1.441524648,#a6d96a,Low,Admin,"2024-11-20 10:04:57"
5987,"Overall Score","No Country",SDN,2023,4.252706271,#d73027,"Very High",Admin,"2024-11-20 10:04:57"
5988,"Overall Score","No Country",SEN,2023,1.883049296,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
5989,"Overall Score","No Country",SLB,2023,1.278571037,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
5990,"Overall Score","No Country",SLE,2023,2.060618810,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
5991,"Overall Score","No Country",SLV,2023,2.030835331,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
5992,"Overall Score","No Country",SOM,2023,3.700324717,#d73027,"Very High",Admin,"2024-11-20 10:04:57"
5993,"Overall Score","No Country",SRB,2023,1.557142075,#a6d96a,Low,Admin,"2024-11-20 10:04:57"
5994,"Overall Score","No Country",SSD,2023,2.903445259,#fdae61,High,Admin,"2024-11-20 10:04:57"
5995,"Overall Score","No Country",SWZ,2023,1.963697454,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
5996,"Overall Score","No Country",SYR,2023,4.129361086,#d73027,"Very High",Admin,"2024-11-20 10:04:57"
5997,"Overall Score","No Country",TCD,2023,2.114284149,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
5998,"Overall Score","No Country",TGO,2023,2.260133346,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
5999,"Overall Score","No Country",THA,2023,2.610519372,#fdae61,High,Admin,"2024-11-20 10:04:57"
6000,"Overall Score","No Country",TJK,2023,1.557142075,#a6d96a,Low,Admin,"2024-11-20 10:04:57"
6001,"Overall Score","No Country",TKM,2023,1.278571037,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6002,"Overall Score","No Country",TTO,2023,2.812883103,#fdae61,High,Admin,"2024-11-20 10:04:57"
6003,"Overall Score","No Country",TUN,2023,1.883049296,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
6004,"Overall Score","No Country",TUR,2023,2.380095605,#fdae61,High,Admin,"2024-11-20 10:04:57"
6005,"Overall Score","No Country",TZA,2023,1.925392955,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
6006,"Overall Score","No Country",UGA,2023,2.277237760,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
6007,"Overall Score","No Country",UKR,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:57"
6008,"Overall Score","No Country",USA,2023,2.088346566,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
6009,"Overall Score","No Country",UZB,2023,2.030835331,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
6010,"Overall Score","No Country",VEN,2023,2.866548443,#fdae61,High,Admin,"2024-11-20 10:04:57"
6011,"Overall Score","No Country",VNM,2023,1.441524648,#a6d96a,Low,Admin,"2024-11-20 10:04:57"
6012,"Overall Score","No Country",YEM,2023,3.635123678,#d73027,"Very High",Admin,"2024-11-20 10:04:57"
6013,"Overall Score","No Country",ZAF,2023,2.610519372,#fdae61,High,Admin,"2024-11-20 10:04:57"
6014,"Overall Score","No Country",ZMB,2023,1.557142075,#a6d96a,Low,Admin,"2024-11-20 10:04:57"
6015,"Overall Score","No Country",ZWE,2023,2.277237760,#fee98b,Medium,Admin,"2024-11-20 10:04:57"
6016,"Overall Score","No Country",ARE,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6017,"Overall Score","No Country",AUS,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6018,"Overall Score","No Country",BGR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6019,"Overall Score","No Country",BTN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6020,"Overall Score","No Country",CHE,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6021,"Overall Score","No Country",COL,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6022,"Overall Score","No Country",DJI,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6023,"Overall Score","No Country",DNK,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6024,"Overall Score","No Country",EST,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6025,"Overall Score","No Country",FIN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6026,"Overall Score","No Country",GNQ,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6027,"Overall Score","No Country",HRV,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6028,"Overall Score","No Country",IRL,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6029,"Overall Score","No Country",ISL,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6030,"Overall Score","No Country",KOR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6031,"Overall Score","No Country",KWT,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6032,"Overall Score","No Country",LVA,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6033,"Overall Score","No Country",MNG,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6034,"Overall Score","No Country",NLD,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6035,"Overall Score","No Country",NOR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6036,"Overall Score","No Country",NZL,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6037,"Overall Score","No Country",OMN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6038,"Overall Score","No Country",PRT,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6039,"Overall Score","No Country",QAT,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6040,"Overall Score","No Country",SGP,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6041,"Overall Score","No Country",SVK,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6042,"Overall Score","No Country",SVN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6043,"Overall Score","No Country",SWE,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6044,"Overall Score","No Country",TLS,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6045,"Overall Score","No Country",URY,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6046,"Overall Score","No Country",VUT,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6047,"Overall Score",Afghanistan,AFG,2022,3.757173688,#fdae61,High,Admin,"2024-11-20 10:04:57"
6048,"Overall Score",Angola,AGO,2022,4.115294288,#d73027,"Very High",Admin,"2024-11-20 10:04:57"
6049,"Overall Score","No Country",ALB,2022,2.523898294,#a6d96a,Low,Admin,"2024-11-20 10:04:57"
6050,"Overall Score","No Country",ARE,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:57"
6051,"Overall Score","No Country",ARG,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6052,"Overall Score","No Country",ARM,2022,2.702160501,#fee98b,Medium,Admin,"2024-11-20 10:04:58"
6053,"Overall Score","No Country",AUS,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6054,"Overall Score","No Country",AUT,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6055,"Overall Score","No Country",AZE,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6056,"Overall Score","No Country",BDI,2022,4.618302232,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6057,"Overall Score","No Country",BEL,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6058,"Overall Score","No Country",BEN,2022,4.395851588,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6059,"Overall Score","No Country",BFA,2022,4.929588840,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6060,"Overall Score","No Country",BGD,2022,3.146060204,#fee98b,Medium,Admin,"2024-11-20 10:04:58"
6061,"Overall Score","No Country",BGR,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6062,"Overall Score","No Country",BHR,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6063,"Overall Score","No Country",BIH,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6064,"Overall Score","No Country",BLR,2022,2.702160501,#fee98b,Medium,Admin,"2024-11-20 10:04:58"
6065,"Overall Score","No Country",BOL,2022,3.801016080,#fdae61,High,Admin,"2024-11-20 10:04:58"
6066,"Overall Score","No Country",BRA,2022,2.939380368,#fee98b,Medium,Admin,"2024-11-20 10:04:58"
6067,"Overall Score","No Country",BTN,2022,2.572091701,#a6d96a,Low,Admin,"2024-11-20 10:04:58"
6068,"Overall Score","No Country",BWA,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6069,"Overall Score","No Country",CAF,2022,4.477606121,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6070,"Overall Score","No Country",CAN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6071,"Overall Score","No Country",CHE,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6072,"Overall Score","No Country",CHL,2022,3.017970566,#fee98b,Medium,Admin,"2024-11-20 10:04:58"
6073,"Overall Score","No Country",CHN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6074,"Overall Score","No Country",CIV,2022,4.280362188,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6075,"Overall Score","No Country",CMR,2022,4.851367566,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6076,"Overall Score","No Country",COD,2022,3.876906377,#fdae61,High,Admin,"2024-11-20 10:04:58"
6077,"Overall Score","No Country",COG,2022,3.837924708,#fdae61,High,Admin,"2024-11-20 10:04:58"
6078,"Overall Score","No Country",COL,2022,3.165960939,#fee98b,Medium,Admin,"2024-11-20 10:04:58"
6079,"Overall Score","No Country",CRI,2022,2.638822502,#a6d96a,Low,Admin,"2024-11-20 10:04:58"
6080,"Overall Score","No Country",CUB,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6081,"Overall Score","No Country",CYP,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6082,"Overall Score","No Country",CZE,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6083,"Overall Score","No Country",DEU,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6084,"Overall Score","No Country",DJI,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6085,"Overall Score","No Country",DNK,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6086,"Overall Score","No Country",DOM,2022,2.634678799,#a6d96a,Low,Admin,"2024-11-20 10:04:58"
6087,"Overall Score","No Country",DZA,2022,2.308832914,#a6d96a,Low,Admin,"2024-11-20 10:04:58"
6088,"Overall Score","No Country",ECU,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6089,"Overall Score","No Country",EGY,2022,2.834731551,#fee98b,Medium,Admin,"2024-11-20 10:04:58"
6090,"Overall Score","No Country",ERI,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6091,"Overall Score","No Country",ESP,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6092,"Overall Score","No Country",EST,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6093,"Overall Score","No Country",ETH,2022,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6094,"Overall Score","No Country",FIN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6095,"Overall Score","No Country",FRA,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6096,"Overall Score","No Country",GAB,2022,4.145367324,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6097,"Overall Score","No Country",GBR,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6098,"Overall Score","No Country",GEO,2022,1.998277296,#a6d96a,Low,Admin,"2024-11-20 10:04:58"
6099,"Overall Score","No Country",GHA,2022,4.185749434,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6100,"Overall Score","No Country",GIN,2022,4.370770314,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6101,"Overall Score","No Country",GMB,2022,4.011578549,#fdae61,High,Admin,"2024-11-20 10:04:58"
6102,"Overall Score","No Country",GNB,2022,4.031280597,#fdae61,High,Admin,"2024-11-20 10:04:58"
6103,"Overall Score","No Country",GNQ,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6104,"Overall Score","No Country",GRC,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6105,"Overall Score","No Country",GTM,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6106,"Overall Score","No Country",GUY,2022,3.582099887,#fdae61,High,Admin,"2024-11-20 10:04:58"
6107,"Overall Score","No Country",HND,2022,3.916089358,#fdae61,High,Admin,"2024-11-20 10:04:58"
6108,"Overall Score","No Country",HRV,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6109,"Overall Score","No Country",HTI,2022,4.758374505,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6110,"Overall Score","No Country",HUN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6111,"Overall Score","No Country",IDN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6112,"Overall Score","No Country",IND,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6113,"Overall Score","No Country",IRL,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6114,"Overall Score","No Country",IRN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6115,"Overall Score","No Country",IRQ,2022,2.781047547,#fee98b,Medium,Admin,"2024-11-20 10:04:58"
6116,"Overall Score","No Country",ISL,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6117,"Overall Score","No Country",ISR,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6118,"Overall Score","No Country",ITA,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6119,"Overall Score","No Country",JAM,2022,2.421889816,#a6d96a,Low,Admin,"2024-11-20 10:04:58"
6120,"Overall Score","No Country",JOR,2022,2.037706769,#a6d96a,Low,Admin,"2024-11-20 10:04:58"
6121,"Overall Score","No Country",JPN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6122,"Overall Score","No Country",KAZ,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6123,"Overall Score","No Country",KEN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6124,"Overall Score","No Country",KGZ,2022,4.289368770,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6125,"Overall Score","No Country",KHM,2022,3.726888755,#fdae61,High,Admin,"2024-11-20 10:04:58"
6126,"Overall Score","No Country",KOR,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6127,"Overall Score","No Country",KWT,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6128,"Overall Score","No Country",LAO,2022,4.525186467,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6129,"Overall Score","No Country",LBN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6130,"Overall Score","No Country",LBR,2022,4.643459616,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6131,"Overall Score","No Country",LBY,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6132,"Overall Score","No Country",LKA,2022,1.602420864,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6133,"Overall Score","No Country",LSO,2022,3.822266108,#fdae61,High,Admin,"2024-11-20 10:04:58"
6134,"Overall Score","No Country",LTU,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6135,"Overall Score","No Country",LVA,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6136,"Overall Score","No Country",MAR,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6137,"Overall Score","No Country",MDA,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6138,"Overall Score","No Country",MDG,2022,4.792112887,#d73027,"Very High",Admin,"2024-11-20 10:04:58"
6139,"Overall Score","No Country",MEX,2022,2.823118988,#fee98b,Medium,Admin,"2024-11-20 10:04:58"
6140,"Overall Score","No Country",MKD,2022,2.421889816,#a6d96a,Low,Admin,"2024-11-20 10:04:58"
6141,"Overall Score","No Country",MLI,2022,3.771993185,#fdae61,High,Admin,"2024-11-20 10:04:58"
6142,"Overall Score","No Country",MMR,2022,3.495676708,#fdae61,High,Admin,"2024-11-20 10:04:58"
6143,"Overall Score","No Country",MNE,2022,3.260146931,#fee98b,Medium,Admin,"2024-11-20 10:04:58"
6144,"Overall Score","No Country",MNG,2022,3.876906377,#fdae61,High,Admin,"2024-11-20 10:04:58"
6145,"Overall Score","No Country",MOZ,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6146,"Overall Score","No Country",MRT,2022,3.829254475,#fdae61,High,Admin,"2024-11-20 10:04:58"
6147,"Overall Score","No Country",MUS,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:58"
6148,"Overall Score","No Country",MWI,2022,3.827162869,#fdae61,High,Admin,"2024-11-20 10:04:59"
6149,"Overall Score","No Country",MYS,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:59"
6150,"Overall Score","No Country",NAM,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:59"
6151,"Overall Score","No Country",NER,2022,4.726199660,#d73027,"Very High",Admin,"2024-11-20 10:04:59"
6152,"Overall Score","No Country",NGA,2022,4.636857147,#d73027,"Very High",Admin,"2024-11-20 10:04:59"
6153,"Overall Score","No Country",NIC,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:59"
6154,"Overall Score","No Country",NLD,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:59"
6155,"Overall Score","No Country",NOR,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:59"
6156,"Overall Score","No Country",NPL,2022,4.262572837,#d73027,"Very High",Admin,"2024-11-20 10:04:59"
6157,"Overall Score","No Country",NZL,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:59"
6158,"Overall Score","No Country",OMN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:59"
6159,"Overall Score","No Country",PAK,2022,3.630381080,#fdae61,High,Admin,"2024-11-20 10:04:59"
6160,"Overall Score","No Country",PAN,2022,2.259946474,#a6d96a,Low,Admin,"2024-11-20 10:04:59"
6161,"Overall Score","No Country",PER,2022,3.863511873,#fdae61,High,Admin,"2024-11-20 10:04:59"
6162,"Overall Score","No Country",PHL,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:59"
6163,"Overall Score","No Country",PNG,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:59"
6164,"Overall Score","No Country",POL,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:59"
6165,"Overall Score","No Country",PRK,2022,2.742348419,#fee98b,Medium,Admin,"2024-11-20 10:04:59"
6166,"Overall Score","No Country",PRT,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:59"
